84159	10371	1
84159	1910	1
84159	5979	1
84159	85366	1
183	5340	1
183	1386	1
183	1285	1
183	351	1
183	80781	1
183	11047	1
183	7042	1
183	4763	1
183	22976	1
183	2670	1
183	322	1
183	6423	1
183	1435	1
183	1288	1
183	2022	1
183	538	1
183	5156	1
183	79875	1
183	3913	1
183	7143	1
183	7046	1
183	1278	1
183	6597	1
183	7101	1
183	3491	1
183	7428	1
183	334	1
183	5747	1
183	1471	1
183	1803	1
183	323	1
183	5467	1
183	2683	1
183	59350	1
183	8985	1
183	3398	1
183	5268	1
183	2280	1
183	51144	1
183	302	1
183	64094	1
183	1289	1
183	1286	1
183	140766	1
183	30812	1
183	3915	1
183	4791	1
183	7148	1
183	871	1
183	2192	1
183	8434	1
183	3958	1
183	6692	1
183	11285	1
183	4629	1
183	5033	1
183	4851	1
183	3655	1
183	10018	1
183	5879	1
183	3717	1
183	1499	1
183	395	1
183	7301	1
183	2932	1
183	1020	1
183	3911	1
183	1490	1
183	9480	1
183	10395	1
183	83700	1
183	1029	1
183	88	1
183	5728	1
183	7057	1
183	5295	1
183	89	1
183	5581	1
183	11151	1
183	8754	1
183	23499	1
183	57669	1
183	1012	1
183	3688	1
183	51330	1
183	2199	1
183	285	1
183	7402	1
183	7248	1
183	9341	1
183	1896	1
183	8324	1
183	5829	1
183	604	1
183	284	1
183	5921	1
183	2335	1
183	387	1
183	2621	1
183	5291	1
183	3987	1
183	54822	1
183	10174	1
183	672	1
183	5796	1
183	7448	1
183	5328	1
183	80725	1
183	1942	1
183	8322	1
183	10580	1
183	9344	1
183	4059	1
183	84168	1
183	50509	1
183	3912	1
183	9270	1
183	140885	1
183	780	1
183	87	1
183	1815	1
183	2668	1
183	1816	1
183	2693	1
183	3778	1
183	1814	1
183	773	1
183	2263	1
183	1139	1
183	6622	1
183	3084	1
183	1812	1
183	4208	1
183	1813	1
183	2902	1
183	2895	1
183	3064	1
183	23542	1
183	1906	1
183	5027	1
183	3845	1
183	6812	1
183	5664	1
183	4204	1
183	11315	1
183	409	1
183	5663	1
183	375790	1
183	23236	1
183	51738	1
183	10755	1
183	1960	1
183	2558	1
183	3265	1
183	2898	1
183	2914	1
183	675	1
183	2261	1
183	23411	1
183	6885	1
183	4296	1
183	6648	1
183	4627	1
183	5629	1
183	55294	1
183	3481	1
183	23405	1
183	9734	1
183	5155	1
183	998	1
183	6868	1
183	3066	1
183	3592	1
183	2885	1
183	472	1
183	5599	1
183	6497	1
183	408	1
183	6299	1
183	2255	1
183	358	1
183	2625	1
183	652	1
183	5970	1
183	3065	1
183	5925	1
183	7157	1
183	3643	1
183	10626	1
183	9639	1
183	3479	1
183	51176	1
183	581	1
183	4436	1
183	4221	1
183	93649	1
183	324	1
183	9611	1
183	7040	1
183	4860	1
183	6422	1
183	10014	1
183	10524	1
183	3624	1
183	4303	1
183	836	1
183	5578	1
183	3981	1
183	3552	1
183	90	1
183	7518	1
183	598	1
183	1956	1
183	128239	1
183	207	1
183	3400	1
183	7164	1
183	51379	1
183	842	1
183	4091	1
183	8841	1
183	5585	1
183	9619	1
183	1874	1
183	2254	1
183	5950	1
183	5080	1
183	54997	1
183	6657	1
183	796	1
183	22861	1
183	6091	1
183	2247	1
183	3480	1
183	190	1
183	2627	1
183	9510	1
183	22846	1
183	658	1
183	1081	1
183	7482	1
183	3625	1
183	650	1
183	6092	1
183	168667	1
183	3569	1
183	374	1
183	3815	1
183	8835	1
183	5618	1
183	122042	1
183	116986	1
183	10468	1
183	2516	1
183	10818	1
183	8890	1
183	9965	1
183	3340	1
183	9353	1
183	6777	1
183	2260	1
183	8892	1
183	6934	1
183	55614	1
183	10370	1
183	7422	1
183	10046	1
183	92	1
183	10253	1
183	10252	1
183	23414	1
183	25976	1
183	7337	1
183	2626	1
183	3148	1
183	9053	1
183	8204	1
183	2309	1
183	23598	1
183	8893	1
183	59338	1
183	22862	1
183	8531	1
183	7544	1
183	3295	1
183	8879	1
183	7536	1
183	6874	1
183	8894	1
183	429	1
183	9839	1
183	154796	1
183	1910	1
183	5979	1
183	7189	1
183	84282	1
183	5716	1
183	10221	1
183	7466	1
183	84231	1
183	8877	1
183	8915	1
183	54476	1
183	120892	1
183	79594	1
183	10892	1
183	27339	1
183	8767	1
183	83737	1
183	8312	1
183	5300	1
183	7186	1
183	148022	1
183	10116	1
183	81844	1
183	8315	1
183	80762	1
183	4092	1
183	64285	1
183	23624	1
183	718	1
183	185	1
183	659	1
183	1600	1
183	1130	1
183	7716	1
183	966	1
183	4920	1
183	7857	1
183	55366	1
183	6288	1
183	1739	1
183	2150	1
183	6850	1
183	1545	1
183	972	1
183	3397	1
183	55083	1
183	306	1
183	283	1
183	3202	1
183	26585	1
183	1909	1
183	7026	1
183	3357	1
183	7423	1
183	5154	1
183	3725	1
183	5335	1
183	719	1
183	51564	1
183	3091	1
183	348	1
183	5594	1
183	6464	1
183	27035	1
183	694	1
183	337	1
183	4771	1
183	949	1
183	2302	1
183	3315	1
183	54567	1
183	5797	1
183	6722	1
183	6733	1
183	4088	1
183	2064	1
183	25865	1
183	1969	1
183	3486	1
183	5310	1
183	54345	1
183	196	1
183	153090	1
183	1051	1
183	114609	1
183	3685	1
183	23705	1
183	6093	1
183	5587	1
183	51378	1
183	4775	1
183	9500	1
183	889	1
183	4760	1
183	10319	1
183	793	1
183	5125	1
183	28996	1
183	6664	1
183	3257	1
183	3975	1
183	4214	1
183	4094	1
183	7431	1
183	3570	1
183	150	1
183	55437	1
183	317	1
183	2562	1
183	3635	1
183	2149	1
183	3082	1
183	4929	1
183	551	1
183	25803	1
183	5649	1
183	5454	1
183	114548	1
183	7097	1
183	7020	1
183	5453	1
183	3162	1
183	8013	1
183	10891	1
183	30818	1
183	4282	1
183	2950	1
183	6714	1
183	5914	1
183	4781	1
183	2908	1
183	7161	1
183	7043	1
183	6259	1
183	23162	1
183	5915	1
183	24145	1
183	3356	1
183	3358	1
183	5311	1
183	10385	1
183	84433	1
183	56829	1
183	6591	1
183	8772	1
183	5724	1
183	11326	1
183	10555	1
183	64170	1
183	8737	1
183	1997	1
183	1054	1
183	2539	1
183	8482	1
183	10621	1
183	54106	1
183	5074	1
183	5606	1
183	1149	1
183	23139	1
183	1903	1
183	23308	1
183	84632	1
183	6647	1
183	10062	1
183	5603	1
183	26258	1
183	7100	1
183	3572	1
183	7096	1
183	340061	1
183	136	1
183	23318	1
183	29110	1
183	26286	1
183	3988	1
183	6284	1
183	5443	1
183	3659	1
183	4790	1
183	4089	1
183	22900	1
183	10725	1
183	57506	1
183	4157	1
183	58484	1
183	54795	1
183	51135	1
183	29108	1
183	3665	1
183	11120	1
183	30835	1
183	10623	1
183	3329	1
183	9466	1
183	27159	1
183	84901	1
183	5588	1
183	7376	1
183	2629	1
183	541468	1
183	3558	1
183	80381	1
183	57447	1
183	7001	1
183	5580	1
183	405	1
183	9173	1
183	661	1
183	4615	1
183	11128	1
183	5621	1
183	23765	1
183	566	1
183	79158	1
183	3661	1
183	10622	1
183	5045	1
183	59307	1
183	7187	1
183	9865	1
183	192683	1
183	3297	1
183	10159	1
183	27236	1
183	5966	1
183	55703	1
183	7072	1
183	64215	1
183	26297	1
183	285381	1
183	10379	1
183	55240	1
183	960	1
183	51196	1
183	5058	1
183	11211	1
183	55715	1
183	10114	1
183	23005	1
183	11221	1
183	5972	1
183	1605	1
183	51384	1
183	5609	1
183	155	1
183	57493	1
183	4281	1
183	1902	1
183	54206	1
183	5660	1
183	5911	1
183	1959	1
183	10912	1
183	7018	1
183	53616	1
183	51347	1
183	84504	1
183	2043	1
183	2259	1
183	5604	1
183	5601	1
183	26227	1
183	6663	1
183	4087	1
183	3654	1
183	23566	1
183	9479	1
183	2308	1
183	64398	1
183	4665	1
183	9175	1
183	2874	1
183	55553	1
183	4086	1
183	4216	1
183	151	1
183	7077	1
183	9290	1
183	4217	1
183	9048	1
183	1856	1
183	148	1
183	5602	1
183	163175	1
183	208	1
183	2549	1
183	1845	1
183	6764	1
183	6905	1
183	2305	1
183	1464	1
183	6788	1
183	84894	1
183	9368	1
183	23286	1
183	9821	1
183	57616	1
183	9170	1
183	2202	1
183	975	1
183	939	1
183	23043	1
183	2258	1
183	8567	1
183	1857	1
183	57551	1
183	28999	1
183	5936	1
183	3611	1
183	55816	1
183	1840	1
183	4294	1
183	4609	1
183	579	1
183	3707	1
183	56940	1
183	5781	1
183	57630	1
183	5052	1
183	4205	1
183	6660	1
183	9043	1
183	5607	1
183	10782	1
183	51231	1
183	9448	1
183	2218	1
183	80824	1
183	5871	1
183	54910	1
183	1848	1
183	6416	1
183	151742	1
183	8891	1
183	4664	1
183	10987	1
183	1967	1
183	9618	1
183	5470	1
183	29937	1
183	51701	1
183	5608	1
183	4616	1
183	2045	1
183	3476	1
183	92737	1
183	2065	1
183	4093	1
183	5087	1
183	6774	1
183	57449	1
183	7879	1
183	16	1
183	56751	1
183	23636	1
183	9655	1
183	3931	1
183	6646	1
183	128869	1
183	384	1
183	573	1
183	9653	1
183	57591	1
183	27242	1
183	576	1
183	1831	1
183	4846	1
183	4090	1
183	57732	1
183	8564	1
183	83605	1
183	7494	1
183	10603	1
183	6453	1
183	57496	1
183	2688	1
183	6319	1
183	133396	1
183	146	1
183	8651	1
183	1270	1
183	64802	1
183	23394	1
183	353116	1
183	186	1
183	23568	1
183	84619	1
183	133	1
183	80331	1
183	5617	1
183	55250	1
183	6273	1
183	5646	1
183	3562	1
183	1462	1
183	6418	1
183	9146	1
183	116379	1
183	64412	1
183	6492	1
183	5641	1
183	5170	1
183	81628	1
183	5538	1
183	9819	1
183	9990	1
183	310	1
5340	1285	1
5340	351	1
5340	80781	1
5340	7042	1
5340	4763	1
5340	2670	1
5340	322	1
5340	6423	1
5340	1435	1
5340	1288	1
5340	2022	1
5340	538	1
5340	5156	1
5340	79875	1
5340	3913	1
5340	7143	1
5340	7046	1
5340	4041	1
5340	1278	1
5340	6597	1
5340	7101	1
5340	3491	1
5340	7428	1
5340	334	1
5340	5747	1
5340	1471	1
5340	1803	1
5340	323	1
5340	5467	1
5340	2683	1
5340	59350	1
5340	8985	1
5340	5268	1
5340	2280	1
5340	51144	1
5340	302	1
5340	64094	1
5340	1289	1
5340	1286	1
5340	140766	1
5340	30812	1
5340	3915	1
5340	4791	1
5340	7148	1
5340	871	1
5340	2192	1
5340	8434	1
5340	3958	1
5340	6692	1
5340	11285	1
5340	4629	1
5340	5033	1
5340	4851	1
5340	3655	1
5340	10018	1
5340	5879	1
5340	3717	1
5340	1499	1
5340	395	1
5340	7301	1
5340	2932	1
5340	1020	1
5340	3911	1
5340	1490	1
5340	9480	1
5340	10395	1
5340	83700	1
5340	1029	1
5340	88	1
5340	5728	1
5340	7057	1
5340	5295	1
5340	89	1
5340	5581	1
5340	11151	1
5340	8754	1
5340	23499	1
5340	57669	1
5340	1012	1
5340	3688	1
5340	51330	1
5340	2199	1
5340	285	1
5340	7402	1
5340	7248	1
5340	9341	1
5340	1896	1
5340	8324	1
5340	5829	1
5340	604	1
5340	284	1
5340	5921	1
5340	2335	1
5340	387	1
5340	2621	1
5340	5291	1
5340	3987	1
5340	54822	1
5340	10174	1
5340	672	1
5340	5796	1
5340	7448	1
5340	5328	1
5340	80725	1
5340	1942	1
5340	8322	1
5340	10580	1
5340	9344	1
5340	4059	1
5340	84168	1
5340	50509	1
5340	3912	1
5340	9270	1
5340	140885	1
5340	780	1
5340	87	1
5340	135	1
5340	2263	1
5340	816	1
5340	1756	1
5340	134	1
5340	6812	1
5340	409	1
5340	23236	1
5340	150209	1
5340	3265	1
5340	675	1
5340	1031	1
5340	2624	1
5340	11200	1
5340	10049	1
5340	5155	1
5340	6868	1
5340	3592	1
5340	2885	1
5340	7159	1
5340	472	1
5340	5599	1
5340	5371	1
5340	2625	1
5340	2956	1
5340	652	1
5340	1027	1
5340	5925	1
5340	7157	1
5340	84525	1
5340	3479	1
5340	51176	1
5340	581	1
5340	93649	1
5340	324	1
5340	7013	1
5340	51119	1
5340	7040	1
5340	4860	1
5340	3275	1
5340	2033	1
5340	3624	1
5340	836	1
5340	5578	1
5340	2186	1
5340	2071	1
5340	207	1
5340	7164	1
5340	664	1
5340	57646	1
5340	29072	1
5340	25988	1
5340	91	1
5340	55075	1
5340	51065	1
5340	4292	1
5340	2068	1
5340	578	1
5340	7060	1
5340	23612	1
5340	201294	1
5340	796	1
5340	22861	1
5340	11035	1
5340	841	1
5340	259197	1
5340	3569	1
5340	6926	1
5340	3623	1
5340	6262	1
5340	23604	1
5340	3164	1
5340	9353	1
5340	6777	1
5340	6934	1
5340	10370	1
5340	7422	1
5340	2309	1
5340	5081	1
5340	6387	1
5340	1910	1
5340	10210	1
5340	79594	1
5340	1616	1
5340	57448	1
5340	148022	1
5340	7917	1
5340	5527	1
5340	10193	1
5340	1130	1
5340	7857	1
5340	5469	1
5340	6288	1
5340	2150	1
5340	6850	1
5340	972	1
5340	3383	1
5340	3579	1
5340	2921	1
5340	7423	1
5340	7412	1
5340	5154	1
5340	6280	1
5340	719	1
5340	3091	1
5340	4478	1
5340	348	1
5340	5594	1
5340	5333	1
5340	50512	1
5340	6789	1
5340	694	1
5340	1524	1
5340	2302	1
5340	100	1
5340	6794	1
5340	51192	1
5340	6814	1
5340	3672	1
5340	6722	1
5340	113026	1
5340	4088	1
5340	864	1
5340	3603	1
5340	3486	1
5340	5817	1
5340	2034	1
5340	572	1
5340	83706	1
5340	1051	1
5340	114609	1
5340	23705	1
5340	10672	1
5340	2277	1
5340	5819	1
5340	30009	1
5340	102	1
5340	9255	1
5340	6093	1
5340	7941	1
5340	375056	1
5340	2920	1
5340	1046	1
5340	28996	1
5340	3257	1
5340	204851	1
5340	6667	1
5340	6670	1
5340	2149	1
5340	2243	1
5340	27429	1
5340	7043	1
5340	5307	1
5340	27113	1
5340	5311	1
5340	8772	1
5340	8737	1
5340	1054	1
5340	26258	1
5340	7001	1
5340	405	1
5340	3297	1
5340	1676	1
5340	5604	1
5340	5601	1
5340	8323	1
5340	2549	1
5340	6788	1
5340	939	1
5340	4609	1
5340	91653	1
5340	8445	1
5340	5052	1
5340	84870	1
5340	5873	1
5340	54583	1
5340	8717	1
5340	8546	1
5340	5532	1
5340	3956	1
5340	133746	1
5340	133	1
5340	55796	1
5340	6665	1
5340	3880	1
5340	64805	1
5340	4154	1
5340	9616	1
5340	51100	1
5340	6615	1
5340	665	1
5340	10572	1
5340	10959	1
5340	2548	1
5340	3431	1
5340	4722	1
5340	9445	1
5340	29843	1
5340	6189	1
5340	23368	1
5340	6272	1
5340	57060	1
5340	1984	1
5340	9191	1
5340	3092	1
5340	84883	1
5340	11218	1
5340	23087	1
5340	9262	1
5340	662	1
5340	29965	1
5340	29115	1
5340	4534	1
5340	63924	1
5340	10955	1
5340	51118	1
5340	2081	1
5340	8575	1
5340	27018	1
5340	162989	1
5340	29844	1
5340	51079	1
5340	150094	1
5340	9263	1
5340	27141	1
5340	149428	1
5340	1611	1
5340	8930	1
5340	567	1
5340	64065	1
5340	1613	1
5340	203245	1
5340	79156	1
5340	9994	1
5340	284110	1
5340	5213	1
5340	8738	1
5340	835	1
5340	6188	1
5340	9060	1
5340	80856	1
5340	4780	1
5340	954	1
5340	3818	1
5340	3726	1
5340	23054	1
5340	226	1
5340	7942	1
5340	26259	1
1386	7042	1
1386	6423	1
1386	1435	1
1386	30812	1
1386	2693	1
1386	2263	1
1386	1139	1
1386	4208	1
1386	4886	1
1386	4887	1
1386	4889	1
1386	5027	1
1386	3592	1
1386	51176	1
1386	10524	1
1386	3552	1
1386	796	1
1386	2627	1
1386	3625	1
1386	3569	1
1386	6926	1
1386	10512	1
1386	8877	1
1386	718	1
1386	185	1
1386	6288	1
1386	2150	1
1386	719	1
1386	2302	1
1386	3570	1
1386	150	1
1386	3635	1
1386	2149	1
1386	114548	1
1386	7097	1
1386	10385	1
1386	84433	1
1386	5724	1
1386	64170	1
1386	8482	1
1386	1149	1
1386	1903	1
1386	84632	1
1386	136	1
1386	4157	1
1386	58484	1
1386	29108	1
1386	30835	1
1386	9466	1
1386	27159	1
1386	5588	1
1386	3558	1
1386	9173	1
1386	566	1
1386	9865	1
1386	192683	1
1285	351	1
1285	80781	1
1285	7042	1
1285	4763	1
1285	2670	1
1285	322	1
1285	6423	1
1285	1288	1
1285	2022	1
1285	538	1
1285	5156	1
1285	79875	1
1285	3913	1
1285	7143	1
1285	7046	1
1285	4041	1
1285	1278	1
1285	6597	1
1285	7101	1
1285	3491	1
1285	7428	1
1285	334	1
1285	5747	1
1285	1471	1
1285	1803	1
1285	323	1
1285	2683	1
1285	59350	1
1285	8985	1
1285	5268	1
1285	2280	1
1285	51144	1
1285	302	1
1285	64094	1
1285	1289	1
1285	1286	1
1285	140766	1
1285	3915	1
1285	4791	1
1285	7148	1
1285	871	1
1285	2192	1
1285	8434	1
1285	3958	1
1285	6692	1
1285	11285	1
1285	4629	1
1285	5033	1
1285	4851	1
1285	10018	1
1285	3717	1
1285	1499	1
1285	1490	1
1285	10395	1
1285	83700	1
1285	1029	1
1285	5728	1
1285	7057	1
1285	1012	1
1285	3688	1
1285	285	1
1285	284	1
1285	672	1
1285	135	1
1285	2263	1
1285	1139	1
1285	6622	1
1285	816	1
1285	1906	1
1285	409	1
1285	150209	1
1285	3265	1
1285	675	1
1285	6885	1
1285	1031	1
1285	4627	1
1285	2624	1
1285	11200	1
1285	23405	1
1285	9734	1
1285	5155	1
1285	3592	1
1285	7159	1
1285	472	1
1285	5599	1
1285	5371	1
1285	358	1
1285	2956	1
1285	652	1
1285	1027	1
1285	7157	1
1285	506	1
1285	51176	1
1285	581	1
1285	7013	1
1285	7040	1
1285	4860	1
1285	3275	1
1285	2033	1
1285	10014	1
1285	1432	1
1285	3624	1
1285	4303	1
1285	836	1
1285	5578	1
1285	3552	1
1285	90	1
1285	2071	1
1285	23210	1
1285	7164	1
1285	664	1
1285	57646	1
1285	29072	1
1285	7415	1
1285	91	1
1285	842	1
1285	55075	1
1285	51065	1
1285	4292	1
1285	2068	1
1285	578	1
1285	7060	1
1285	23612	1
1285	201294	1
1285	22861	1
1285	6091	1
1285	2247	1
1285	11035	1
1285	2627	1
1285	841	1
1285	22846	1
1285	259197	1
1285	168667	1
1285	3623	1
1285	6262	1
1285	23604	1
1285	2152	1
1285	1232	1
1285	3164	1
1285	9353	1
1285	6777	1
1285	2260	1
1285	7422	1
1285	2626	1
1285	2309	1
1285	2246	1
1285	7852	1
1285	6387	1
1285	5308	1
1285	154796	1
1285	5979	1
1285	10210	1
1285	8877	1
1285	79594	1
1285	1616	1
1285	148022	1
1285	9093	1
1285	7917	1
1285	5527	1
1285	10193	1
1285	718	1
1285	6050	1
1285	1130	1
1285	7716	1
1285	966	1
1285	10163	1
1285	51705	1
1285	7857	1
1285	55366	1
1285	5469	1
1285	3516	1
1285	1545	1
1285	3397	1
1285	8829	1
1285	306	1
1285	4897	1
1285	283	1
1285	3202	1
1285	26585	1
1285	1909	1
1285	7423	1
1285	5154	1
1285	3725	1
1285	5335	1
1285	719	1
1285	51564	1
1285	3091	1
1285	348	1
1285	5333	1
1285	57142	1
1285	60675	1
1285	2004	1
1285	6464	1
1285	6789	1
1285	27035	1
1285	64783	1
1285	694	1
1285	1901	1
1285	7048	1
1285	1395	1
1285	55109	1
1285	1524	1
1285	5598	1
1285	3315	1
1285	54567	1
1285	6794	1
1285	54538	1
1285	5797	1
1285	23129	1
1285	6722	1
1285	113026	1
1285	6733	1
1285	4088	1
1285	1284	1
1285	2028	1
1285	2969	1
1285	864	1
1285	25865	1
1285	1969	1
1285	5817	1
1285	4691	1
1285	2034	1
1285	54345	1
1285	196	1
1285	51752	1
1285	572	1
1285	1051	1
1285	3685	1
1285	23705	1
1285	10672	1
1285	861	1
1285	92140	1
1285	7453	1
1285	5819	1
1285	5587	1
1285	1893	1
1285	10553	1
1285	7342	1
1285	51378	1
1285	2702	1
1285	4211	1
1285	56913	1
1285	4775	1
1285	10908	1
1285	5316	1
1285	5176	1
1285	388	1
1285	889	1
1285	6303	1
1285	2321	1
1285	28996	1
1285	204851	1
1285	317	1
1285	2149	1
1285	114548	1
1285	27429	1
1285	9451	1
1285	7043	1
1285	27113	1
1285	8772	1
1285	8737	1
1285	1054	1
1285	22900	1
1285	58484	1
1285	29108	1
1285	3329	1
1285	1676	1
1285	51196	1
1285	5601	1
1285	4217	1
1285	4891	1
1285	939	1
1285	4609	1
1285	8445	1
1285	5052	1
1285	25937	1
1285	5873	1
1285	8717	1
1285	5532	1
1285	9966	1
1285	133746	1
1285	186	1
1285	9616	1
1285	51100	1
1285	665	1
1285	10572	1
1285	3431	1
1285	4722	1
1285	9445	1
1285	29843	1
1285	6189	1
1285	23368	1
1285	6272	1
1285	57060	1
1285	1984	1
1285	9191	1
1285	3092	1
1285	84883	1
1285	11218	1
1285	23087	1
1285	9262	1
1285	662	1
1285	29965	1
1285	29115	1
1285	63924	1
1285	10955	1
1285	51118	1
1285	2081	1
1285	8575	1
1285	27018	1
1285	162989	1
1285	29844	1
1285	51079	1
1285	150094	1
1285	9263	1
1285	27141	1
1285	149428	1
1285	1611	1
1285	8930	1
1285	567	1
1285	64065	1
1285	1613	1
1285	203245	1
1285	79156	1
1285	9994	1
1285	284110	1
1285	8738	1
1285	835	1
1285	6188	1
1285	10409	1
1285	23787	1
1285	54205	1
1285	64112	1
1285	9131	1
1285	55081	1
351	7042	1
351	2670	1
351	322	1
351	6423	1
351	1288	1
351	5156	1
351	7143	1
351	7101	1
351	1803	1
351	59350	1
351	1286	1
351	140766	1
351	30812	1
351	8434	1
351	6692	1
351	10018	1
351	7301	1
351	10395	1
351	1012	1
351	50944	1
351	8825	1
351	1815	1
351	2668	1
351	5071	1
351	6285	1
351	57502	1
351	9381	1
351	4842	1
351	1816	1
351	887	1
351	815	1
351	273	1
351	2693	1
351	3778	1
351	1814	1
351	773	1
351	9369	1
351	6751	1
351	135	1
351	2263	1
351	9378	1
351	2904	1
351	5864	1
351	22899	1
351	1139	1
351	6622	1
351	6532	1
351	3084	1
351	1812	1
351	1463	1
351	2048	1
351	2912	1
351	6857	1
351	2903	1
351	4208	1
351	22871	1
351	27185	1
351	93664	1
351	64506	1
351	1138	1
351	117194	1
351	6456	1
351	6581	1
351	57030	1
351	6507	1
351	3908	1
351	5923	1
351	6860	1
351	60482	1
351	23025	1
351	57084	1
351	4886	1
351	1135	1
351	774	1
351	1813	1
351	3749	1
351	6616	1
351	5913	1
351	816	1
351	2902	1
351	4887	1
351	9627	1
351	2915	1
351	84634	1
351	1742	1
351	2891	1
351	1143	1
351	6855	1
351	1756	1
351	2905	1
351	134	1
351	1136	1
351	23620	1
351	2890	1
351	1501	1
351	54413	1
351	5540	1
351	41	1
351	2917	1
351	4889	1
351	783	1
351	2895	1
351	9379	1
351	1740	1
351	53358	1
351	321	1
351	6752	1
351	57555	1
351	814	1
351	107	1
351	4909	1
351	2558	1
351	10369	1
351	777	1
351	5764	1
351	54617	1
351	2261	1
351	377630	1
351	1026	1
351	4863	1
351	5629	1
351	2146	1
351	9734	1
351	5218	1
351	6299	1
351	2255	1
351	358	1
351	9759	1
351	51176	1
351	7483	1
351	84446	1
351	58480	1
351	10776	1
351	817	1
351	3400	1
351	10763	1
351	245711	1
351	7477	1
351	5080	1
351	6657	1
351	22861	1
351	6091	1
351	2247	1
351	658	1
351	7482	1
351	650	1
351	6092	1
351	374	1
351	6926	1
351	9423	1
351	116986	1
351	2260	1
351	7852	1
351	5081	1
351	6387	1
351	5308	1
351	429	1
351	8828	1
351	9839	1
351	6405	1
351	10371	1
351	1910	1
351	5979	1
351	120892	1
351	23024	1
351	1600	1
351	8851	1
351	4897	1
351	3897	1
351	1002	1
351	1524	1
351	3486	1
351	2909	1
351	778	1
351	4760	1
351	6011	1
351	2018	1
351	1826	1
351	5626	1
351	64211	1
351	5456	1
351	886	1
351	150	1
351	9201	1
351	317	1
351	4036	1
351	8022	1
351	2562	1
351	5592	1
351	26047	1
351	4929	1
351	63827	1
351	63974	1
351	55558	1
351	170302	1
351	5649	1
351	5454	1
351	6585	1
351	89884	1
351	7345	1
351	4137	1
